N° de serie,Year,Quarter,Month,Day,Categoría,T. respuesta,Business Team,Pago Base CDMX y área metropolitana,Pago Base Interior,menos de 3 días,entre 3 y 6 días,entre 7 y 15 días,entre 16 y 30 días,entre 31 y 59 días,60 días o más,REGION,TR Ciudades principales,TR Otras ciudades,Loc TR,familia matriz global,Cliente,Ruta,Year.1,Quarter.1,Month.1,Day.1,time,viabilidad,veces_obj,pagofinal
0A1H022379,2019,Qtr 2,April,25,CORRECTIVO,1.416667,WF Mono Systems and Legacy Color,803,1573,0.2,0.6,0.8,1.05,1.1,1.15,INTERIOR,4,6,Ciudad principal,WF Mono Systems and Legacy Color,XEROX MEXICANA SA DE CV / XEROX MEXICANA,CHIHUAHUA,2019,Qtr 2,April,25,185,1.15,0.35416675,1808.95
0A1H022532,2019,Qtr 2,April,25,MANTENIMIENTO PREVENTIVO,0,WF Mono Systems and Legacy Color,803,1573,0.2,0.6,0.8,1.05,1.1,1.15,INTERIOR,4,6,Ciudad principal,WF Mono Systems and Legacy Color,XEROX MEXICANA SA DE CV / XEROX MEXICANA,JALISCO,2019,Qtr 2,April,25,246,0,0,1573
0A2T199725,2019,Qtr 2,April,25,CORRECTIVO,1.983333,A4 Mono MFPs,468,715,0,0,0,0.6,0.8,1.05,INTERIOR,5,9,Ciudad principal,A4 Mono MFPs,XEROX MEXICANA SA DE CV / XEROX MEXICANA,JALISCO,2019,Qtr 2,April,26,330,1.05,0.3966666,750.75
0A2T382394,2019,Qtr 2,April,25,MANTENIMIENTO PREVENTIVO,0,A4 Mono MFPs,468,715,0,0,0,0.6,0.8,1.05,INTERIOR,5,9,Ciudad principal,A4 Mono MFPs,XEROX MEXICANA SA DE CV / XEROX MEXICANA,CHIHUAHUA,2019,Qtr 2,April,26,15,0,0,715
0A4T021931,2019,Qtr 2,April,25,CORRECTIVO,0.25,Entry Mono Printers,468,715,0,0,0,0.6,0.8,1.05,INTERIOR,5,9,Ciudad principal,A4 Mono MFPs,XEROX MEXICANA SA DE CV / XEROX MEXICANA,CHIHUAHUA,2019,Qtr 2,April,30,84,1.05,0.05,750.75
0BG2946876,2019,Qtr 2,April,25,CORRECTIVO,0.6166667,Light Production Digital Business,803,1573,0.2,0.6,0.8,1.05,1.1,1.15,INTERIOR,4,6,Ciudad principal,High End Cut Sheet,XEROX MEXICANA SA DE CV / XEROX MEXICANA,GUANAJUATO,2019,Qtr 2,April,29,2,0.2,0.154166675,314.6
0BG2949291,2019,Qtr 2,April,25,CORRECTIVO,1.483333,Light Production Digital Business,803,1573,0.2,0.6,0.8,1.05,1.1,1.15,INTERIOR,4,6,Ciudad principal,High End Cut Sheet,XEROX MEXICANA SA DE CV / XEROX MEXICANA,GUANAJUATO,2019,Qtr 2,April,25,17,1.05,0.37083325,1651.65
0BG2951623,2019,Qtr 2,April,25,MANTENIMIENTO PREVENTIVO,0,Light Production Digital Business,803,1573,0.2,0.6,0.8,1.05,1.1,1.15,INTERIOR,4,6,Ciudad principal,High End Cut Sheet,XEROX MEXICANA SA DE CV / XEROX MEXICANA,TAMAULIPAS,2019,Qtr 2,April,25,8,0,0,1573
0BG2956972,2019,Qtr 2,April,25,CORRECTIVO,1.116667,Light Production Digital Business,803,1573,0.2,0.6,0.8,1.05,1.1,1.15,INTERIOR,4,6,Ciudad principal,High End Cut Sheet,XEROX MEXICANA SA DE CV / XEROX MEXICANA,GUANAJUATO,2019,Qtr 2,April,25,59,1.1,0.27916675,1730.3
0D6X452141,2019,Qtr 2,April,25,CORRECTIVO,0.8333333,Entry Mono Printers,468,715,0,0,0,0.6,0.8,1.05,INTERIOR,5,9,Ciudad principal,Entry Mono Printers,XEROX MEXICANA SA DE CV / XEROX MEXICANA,CHIHUAHUA,2019,Qtr 2,April,26,2,0,0.16666666,0
0D6X469471,2019,Qtr 2,April,25,CORRECTIVO,0,Entry Mono Printers,468,715,0,0,0,0.6,0.8,1.05,INTERIOR,5,9,Ciudad principal,Entry Mono Printers,XEROX MEXICANA SA DE CV / XEROX MEXICANA,CHIHUAHUA,2019,Qtr 2,April,25,336,1.05,0,750.75
0DUX271706,2019,Qtr 2,April,25,CORRECTIVO,0.2833333,Entry Production Color Low/Mid,803,1573,0.2,0.6,0.8,1.05,1.1,1.15,INTERIOR,4,6,Ciudad principal,Entry Production Color Low/Mid,XEROX MEXICANA SA DE CV / XEROX MEXICANA,QUERETARO,2019,Qtr 2,April,30,31,1.1,0.070833325,1730.3
0E2B664332,2019,Qtr 2,April,25,CORRECTIVO,0.4333333,Entry Production Color Low/Mid,803,1573,0.2,0.6,0.8,1.05,1.1,1.15,INTERIOR,4,6,Ciudad principal,Entry Production Color Low/Mid,XEROX MEXICANA SA DE CV / XEROX MEXICANA,GUANAJUATO,2019,Qtr 2,April,26,44,1.1,0.108333325,1730.3
0EX7382605,2019,Qtr 2,April,25,MANTENIMIENTO PREVENTIVO,0,Office Digital,655,1365,0,0,0.6,0.8,1.05,1.1,INTERIOR,5,9,Ciudad principal,Departmental Digital,XEROX MEXICANA SA DE CV / XEROX MEXICANA,CHIHUAHUA,2019,Qtr 2,April,25,17,0,0,1365
0EX9287045,2019,Qtr 2,April,25,CORRECTIVO,0.6833333,Departmental Digital,655,1365,0,0,0.6,0.8,1.05,1.1,INTERIOR,5,9,Ciudad principal,Departmental Digital,XEROX MEXICANA SA DE CV / XEROX MEXICANA,QUERETARO,2019,Qtr 2,April,25,35,1.05,0.13666666,1433.25
0EX9293159,2019,Qtr 2,April,25,CORRECTIVO,0.4666667,Departmental Digital,655,1365,0,0,0.6,0.8,1.05,1.1,INTERIOR,5,9,Ciudad principal,Departmental Digital,XEROX MEXICANA SA DE CV / XEROX MEXICANA,GUANAJUATO,2019,Qtr 2,April,26,10,0.6,0.09333334,819
0EX9293168,2019,Qtr 2,April,25,MANTENIMIENTO PREVENTIVO,0,Departmental Digital,655,1365,0,0,0.6,0.8,1.05,1.1,INTERIOR,5,9,Ciudad principal,Departmental Digital,XEROX MEXICANA SA DE CV / XEROX MEXICANA,GUANAJUATO,2019,Qtr 2,April,25,10,0,0,1365
0LX7657929,2019,Qtr 2,April,25,MANTENIMIENTO PREVENTIVO,0,A3 Office Color Laser MFPs,655,1365,0,0,0.6,0.8,1.05,1.1,INTERIOR,5,9,Ciudad principal,A3 Office Color Laser MFPs,XEROX MEXICANA SA DE CV / XEROX MEXICANA,CHIHUAHUA,2019,Qtr 2,April,25,246,0,0,1365
0MHB903219,2019,Qtr 2,April,25,CORRECTIVO,1.716667,Entry Mono Printers,468,715,0,0,0,0.6,0.8,1.05,INTERIOR,5,9,Ciudad principal,A4 Mono MFPs,XEROX MEXICANA SA DE CV / XEROX MEXICANA,QUERETARO,2019,Qtr 2,April,26,108,1.05,0.3433334,750.75
0MX4777366,2019,Qtr 2,April,25,CORRECTIVO,0.75,A3 Office Color Laser MFPs,655,1365,0,0,0.6,0.8,1.05,1.1,INTERIOR,5,9,Ciudad principal,A3 Office Color Laser MFPs,XEROX MEXICANA SA DE CV / XEROX MEXICANA,CHIHUAHUA,2019,Qtr 2,April,25,185,1.1,0.15,1501.5
0PW4152292,2019,Qtr 2,April,25,MANTENIMIENTO PREVENTIVO,0,WF Mono Systems and Legacy Color,803,1573,0.2,0.6,0.8,1.05,1.1,1.15,INTERIOR,4,6,Ciudad principal,WF Mono Systems and Legacy Color,XEROX MEXICANA SA DE CV / XEROX MEXICANA,JALISCO,2019,Qtr 2,April,25,17,0,0,1573
0PW4792159,2019,Qtr 2,April,25,CORRECTIVO,1,WF Mono Systems and Legacy Color,803,1573,0.2,0.6,0.8,1.05,1.1,1.15,INTERIOR,4,6,Ciudad principal,WF Mono Systems and Legacy Color,XEROX MEXICANA SA DE CV / XEROX MEXICANA,JALISCO,2019,Qtr 2,April,28,31,1.1,0.25,1730.3
0X76372785,2019,Qtr 2,April,25,CORRECTIVO,2.033333,Office Digital,655,1365,0,0,0.6,0.8,1.05,1.1,INTERIOR,5,9,Ciudad principal,Departmental Digital,XEROX MEXICANA SA DE CV / XEROX MEXICANA,TAMAULIPAS,2019,Qtr 2,April,25,42,1.05,0.4066666,1433.25
0XEL566484,2019,Qtr 2,April,25,MANTENIMIENTO PREVENTIVO,0,Departmental Digital,655,1365,0,0,0.6,0.8,1.05,1.1,INTERIOR,5,9,Ciudad principal,Departmental Digital,XEROX MEXICANA SA DE CV / XEROX MEXICANA,JALISCO,2019,Qtr 2,April,26,36,0,0,1365
0XFN183642,2019,Qtr 2,April,25,MANTENIMIENTO PREVENTIVO,0,Color Solid Ink Printers,468,715,0,0,0,0.6,0.8,1.05,INTERIOR,5,9,Ciudad principal,Color Solid Ink Printers,XEROX MEXICANA SA DE CV / XEROX MEXICANA,CHIHUAHUA,2019,Qtr 2,April,26,45,0,0,715
0XLT861011,2019,Qtr 2,April,25,MANTENIMIENTO PREVENTIVO,0,Entry Mono Printers,468,715,0,0,0,0.6,0.8,1.05,INTERIOR,5,9,Ciudad principal,Entry Mono Printers,XEROX MEXICANA SA DE CV / XEROX MEXICANA,CHIHUAHUA,2019,Qtr 2,April,25,357,0,0,715
0XPN398415,2019,Qtr 2,April,25,CORRECTIVO,0.55,Entry Production Color Low/Mid,803,1573,0.2,0.6,0.8,1.05,1.1,1.15,INTERIOR,4,6,Ciudad principal,Entry Production Color Low/Mid,XEROX MEXICANA SA DE CV / XEROX MEXICANA,JALISCO,2019,Qtr 2,April,30,56,1.1,0.1375,1730.3
0XPN399178,2019,Qtr 2,April,25,CORRECTIVO,0.9333333,Entry Production Color Low/Mid,803,1573,0.2,0.6,0.8,1.05,1.1,1.15,INTERIOR,4,6,Ciudad principal,Entry Production Color Low/Mid,XEROX MEXICANA SA DE CV / XEROX MEXICANA,GUANAJUATO,2019,Qtr 2,April,25,59,1.1,0.233333325,1730.3
0Y2B003348,2019,Qtr 2,April,25,CORRECTIVO,1.5,Departmental Digital,655,1365,0,0,0.6,0.8,1.05,1.1,INTERIOR,5,9,Ciudad principal,Departmental Digital,XEROX MEXICANA SA DE CV / XEROX MEXICANA,CHIHUAHUA,2019,Qtr 2,April,25,42,1.05,0.3,1433.25
03AG879576,2019,Qtr 2,April,26,CORRECTIVO,0.8666667,Departmental Digital,655,1365,0,0,0.6,0.8,1.05,1.1,INTERIOR,5,9,Ciudad principal,Light Production Digital Business,XEROX MEXICANA SA DE CV / XEROX MEXICANA,GUANAJUATO,2019,Qtr 2,April,26,33,1.05,0.17333334,1433.25
03AG880297,2019,Qtr 2,April,26,CORRECTIVO,1.733333,Departmental Digital,655,1365,0,0,0.6,0.8,1.05,1.1,INTERIOR,5,9,Ciudad principal,Light Production Digital Business,XEROX MEXICANA SA DE CV / XEROX MEXICANA,JALISCO,2019,Qtr 2,April,26,11,0.6,0.3466666,819
07CX043423,2019,Qtr 2,April,26,CORRECTIVO,0.1333333,Office Digital,655,1365,0,0,0.6,0.8,1.05,1.1,INTERIOR,5,9,Ciudad principal,A3 Office Color Laser MFPs,XEROX MEXICANA SA DE CV / XEROX MEXICANA,TAMAULIPAS,2019,Qtr 2,April,29,4,0,0.02666666,0
09HB317209,2019,Qtr 2,April,26,CORRECTIVO,1.066667,A4 Mono MFPs,468,715,0,0,0,0.6,0.8,1.05,INTERIOR,5,9,Ciudad principal,A4 Mono MFPs,XEROX MEXICANA SA DE CV / XEROX MEXICANA,NUEVO LEON,2019,Qtr 2,April,26,3,0,0.2133334,0
09HB321623,2019,Qtr 2,April,26,CORRECTIVO,0.7666667,A4 Mono MFPs,468,715,0,0,0,0.6,0.8,1.05,INTERIOR,5,9,Ciudad principal,A4 Mono MFPs,XEROX MEXICANA SA DE CV / XEROX MEXICANA,NUEVO LEON,2019,Qtr 2,April,26,84,1.05,0.15333334,750.75
0A4T557980,2019,Qtr 2,April,26,CORRECTIVO,0.2833333,Entry Mono Printers,468,715,0,0,0,0.6,0.8,1.05,INTERIOR,5,9,Ciudad principal,A4 Mono MFPs,XEROX MEXICANA SA DE CV / XEROX MEXICANA,JALISCO,2019,Qtr 2,April,29,179,1.05,0.05666666,750.75
0A4T558519,2019,Qtr 2,April,26,CORRECTIVO,2.266667,Entry Mono Printers,468,715,0,0,0,0.6,0.8,1.05,INTERIOR,5,9,Ciudad principal,A4 Mono MFPs,XEROX MEXICANA SA DE CV / XEROX MEXICANA,JALISCO,2019,Qtr 2,April,29,395,1.05,0.4533334,750.75
0BG2939611,2019,Qtr 2,April,26,MANTENIMIENTO PREVENTIVO,0,Light Production Digital Business,803,1573,0.2,0.6,0.8,1.05,1.1,1.15,INTERIOR,4,6,Ciudad principal,High End Cut Sheet,XEROX MEXICANA SA DE CV / XEROX MEXICANA,TAMAULIPAS,2019,Qtr 2,April,26,3,0,0,1573
0BG2946393,2019,Qtr 2,April,26,CORRECTIVO,0.5333334,Light Production Digital Business,803,1573,0.2,0.6,0.8,1.05,1.1,1.15,INTERIOR,4,6,Ciudad principal,High End Cut Sheet,XEROX MEXICANA SA DE CV / XEROX MEXICANA,GUANAJUATO,2019,Qtr 2,April,26,31,1.1,0.13333335,1730.3
0BG2948799,2019,Qtr 2,April,26,CORRECTIVO,2.95,Light Production Digital Business,803,1573,0.2,0.6,0.8,1.05,1.1,1.15,INTERIOR,4,6,Ciudad principal,High End Cut Sheet,XEROX MEXICANA SA DE CV / XEROX MEXICANA,JALISCO,2019,Qtr 2,April,26,2,0.2,0.7375,314.6
0BG2951498,2019,Qtr 2,April,26,CORRECTIVO,0.1833333,Light Production Digital Business,803,1573,0.2,0.6,0.8,1.05,1.1,1.15,INTERIOR,4,6,Ciudad principal,High End Cut Sheet,XEROX MEXICANA SA DE CV / XEROX MEXICANA,DURANGO,2019,Qtr 2,April,26,11,0.8,0.045833325,1258.4
0C4X011100,2019,Qtr 2,April,26,CORRECTIVO,3.266667,A4 Mono MFPs,468,715,0,0,0,0.6,0.8,1.05,INTERIOR,5,9,Ciudad principal,A4 Mono MFPs,XEROX MEXICANA SA DE CV / XEROX MEXICANA,QUERETARO,2019,Qtr 2,April,26,105,1.05,0.6533334,750.75
0D6X463460,2019,Qtr 2,April,26,CORRECTIVO,0,Entry Mono Printers,468,715,0,0,0,0.6,0.8,1.05,INTERIOR,5,9,Ciudad principal,Entry Mono Printers,XEROX MEXICANA SA DE CV / XEROX MEXICANA,CHIHUAHUA,2019,Qtr 2,April,30,255,1.05,0,750.75
0E2B646616,2019,Qtr 2,April,26,CORRECTIVO,1.166667,Entry Production Color Low/Mid,803,1573,0.2,0.6,0.8,1.05,1.1,1.15,INTERIOR,4,6,Ciudad principal,Entry Production Color Low/Mid,XEROX MEXICANA SA DE CV / XEROX MEXICANA,JALISCO,2019,Qtr 2,April,29,24,1.05,0.29166675,1651.65
0E2B665884,2019,Qtr 2,April,26,CORRECTIVO,2.883333,Entry Production Color Low/Mid,803,1573,0.2,0.6,0.8,1.05,1.1,1.15,INTERIOR,4,6,Ciudad principal,Entry Production Color Low/Mid,XEROX MEXICANA SA DE CV / XEROX MEXICANA,JALISCO,2019,Qtr 2,April,26,44,1.1,0.72083325,1730.3
0EX9286123,2019,Qtr 2,April,26,CORRECTIVO,0,Departmental Digital,655,1365,0,0,0.6,0.8,1.05,1.1,INTERIOR,5,9,Ciudad principal,Departmental Digital,XEROX MEXICANA SA DE CV / XEROX MEXICANA,DURANGO,2019,Qtr 2,April,29,2,0,0,0
0EX9293515,2019,Qtr 2,April,26,CORRECTIVO,2.2,Departmental Digital,655,1365,0,0,0.6,0.8,1.05,1.1,INTERIOR,5,9,Ciudad principal,Departmental Digital,XEROX MEXICANA SA DE CV / XEROX MEXICANA,JALISCO,2019,Qtr 2,April,30,9,0.6,0.44,819
0EX9293999,2019,Qtr 2,April,26,CORRECTIVO,1.133333,Departmental Digital,655,1365,0,0,0.6,0.8,1.05,1.1,INTERIOR,5,9,Ciudad principal,Departmental Digital,XEROX MEXICANA SA DE CV / XEROX MEXICANA,GUANAJUATO,2019,Qtr 2,April,26,30,0.8,0.2266666,1092
0KPA018636,2019,Qtr 2,April,26,MANTENIMIENTO PREVENTIVO,0,Entry Mono Printers,468,715,0,0,0,0.6,0.8,1.05,INTERIOR,5,9,Ciudad principal,Departmental Digital,XEROX MEXICANA SA DE CV / XEROX MEXICANA,CHIHUAHUA,2019,Qtr 2,April,26,23,0,0,715
0LX7658041,2019,Qtr 2,April,26,MANTENIMIENTO PREVENTIVO,0,A3 Office Color Laser MFPs,655,1365,0,0,0.6,0.8,1.05,1.1,INTERIOR,5,9,Ciudad principal,A3 Office Color Laser MFPs,XEROX MEXICANA SA DE CV / XEROX MEXICANA,CHIHUAHUA,2019,Qtr 2,April,26,71,0,0,1365
0PW4000006,2019,Qtr 2,April,26,CORRECTIVO,1,WF Mono Systems and Legacy Color,803,1573,0.2,0.6,0.8,1.05,1.1,1.15,INTERIOR,4,6,Ciudad principal,WF Mono Systems and Legacy Color,XEROX MEXICANA SA DE CV / XEROX MEXICANA,TAMAULIPAS,2019,Qtr 2,April,29,98,1.15,0.25,1808.95
0XLT279452,2019,Qtr 2,April,26,MANTENIMIENTO PREVENTIVO,0,Entry Mono Printers,468,715,0,0,0,0.6,0.8,1.05,INTERIOR,5,9,Ciudad principal,Entry Mono Printers,XEROX MEXICANA SA DE CV / XEROX MEXICANA,CHIHUAHUA,2019,Qtr 2,April,26,60,0,0,715
0XPN387885,2019,Qtr 2,April,26,CORRECTIVO,0.03333334,Entry Production Color Low/Mid,803,1573,0.2,0.6,0.8,1.05,1.1,1.15,INTERIOR,4,6,Ciudad principal,Entry Production Color Low/Mid,XEROX MEXICANA SA DE CV / XEROX MEXICANA,JALISCO,2019,Qtr 2,April,30,44,1.1,0.008333335,1730.3
0AE7176589,2019,Qtr 2,April,28,CORRECTIVO,0.5,Office Digital,655,1365,0,0,0.6,0.8,1.05,1.1,INTERIOR,5,9,Ciudad principal,Departmental Digital,XEROX MEXICANA SA DE CV / XEROX MEXICANA,MICHOACAN,2019,Qtr 2,April,29,103,1.1,0.1,1501.5
0BG0966723,2019,Qtr 2,April,28,CORRECTIVO,2.933333,Light Production Digital Business,803,1573,0.2,0.6,0.8,1.05,1.1,1.15,INTERIOR,4,6,Ciudad principal,High End Cut Sheet,XEROX MEXICANA SA DE CV / XEROX MEXICANA,JALISCO,2019,Qtr 2,April,30,19,1.05,0.73333325,1651.65
0KPA018838,2019,Qtr 2,April,28,MANTENIMIENTO PREVENTIVO,0,Entry Mono Printers,468,715,0,0,0,0.6,0.8,1.05,INTERIOR,5,9,Ciudad principal,Departmental Digital,XEROX MEXICANA SA DE CV / XEROX MEXICANA,CHIHUAHUA,2019,Qtr 2,April,29,16,0,0,715
0XPN394939,2019,Qtr 2,April,28,CORRECTIVO,2.683333,Entry Production Color Low/Mid,803,1573,0.2,0.6,0.8,1.05,1.1,1.15,INTERIOR,4,6,Ciudad principal,Entry Production Color Low/Mid,XEROX MEXICANA SA DE CV / XEROX MEXICANA,JALISCO,2019,Qtr 2,April,30,40,1.1,0.67083325,1730.3
03AG873545,2019,Qtr 2,April,29,CORRECTIVO,0.75,Departmental Digital,655,1365,0,0,0.6,0.8,1.05,1.1,INTERIOR,5,9,Ciudad principal,Light Production Digital Business,XEROX MEXICANA SA DE CV / XEROX MEXICANA,QUERETARO,2019,Qtr 2,April,29,6,0,0.15,0
03AG880377,2019,Qtr 2,April,29,CORRECTIVO,0.5,Departmental Digital,655,1365,0,0,0.6,0.8,1.05,1.1,INTERIOR,5,9,Ciudad principal,Light Production Digital Business,XEROX MEXICANA SA DE CV / XEROX MEXICANA,GUANAJUATO,2019,Qtr 2,April,29,4,0,0.1,0
03BT802246,2019,Qtr 2,April,29,CORRECTIVO,2.5,A4 Mono MFPs,468,715,0,0,0,0.6,0.8,1.05,INTERIOR,5,9,Ciudad principal,A4 Mono MFPs,XEROX MEXICANA SA DE CV / XEROX MEXICANA,NUEVO LEON,2019,Qtr 2,April,30,326,1.05,0.5,750.75
09HB333007,2019,Qtr 2,April,29,CORRECTIVO,0,A4 Mono MFPs,468,715,0,0,0,0.6,0.8,1.05,INTERIOR,5,9,Ciudad principal,A4 Mono MFPs,XEROX MEXICANA SA DE CV / XEROX MEXICANA,NUEVO LEON,2019,Qtr 2,April,30,24,0.6,0,429
0BB1564131,2019,Qtr 2,April,29,CORRECTIVO,2.85,A4 Mono MFPs,468,715,0,0,0,0.6,0.8,1.05,INTERIOR,5,9,Ciudad principal,A4 Mono MFPs,XEROX MEXICANA SA DE CV / XEROX MEXICANA,GUANAJUATO,2019,Qtr 2,April,30,7,0,0.57,0
0BG0973687,2019,Qtr 2,April,29,CORRECTIVO,2.116667,Light Production Digital Business,803,1573,0.2,0.6,0.8,1.05,1.1,1.15,INTERIOR,4,6,Ciudad principal,High End Cut Sheet,XEROX MEXICANA SA DE CV / XEROX MEXICANA,NUEVO LEON,2019,Qtr 2,April,29,25,1.05,0.52916675,1651.65
0BG2941143,2019,Qtr 2,April,29,CORRECTIVO,2.666667,Light Production Digital Business,803,1573,0.2,0.6,0.8,1.05,1.1,1.15,INTERIOR,4,6,Ciudad principal,High End Cut Sheet,XEROX MEXICANA SA DE CV / XEROX MEXICANA,TAMAULIPAS,2019,Qtr 2,April,29,14,0.8,0.66666675,1258.4
0BG2949312,2019,Qtr 2,April,29,CORRECTIVO,1.15,Light Production Digital Business,803,1573,0.2,0.6,0.8,1.05,1.1,1.15,INTERIOR,4,6,Ciudad principal,High End Cut Sheet,XEROX MEXICANA SA DE CV / XEROX MEXICANA,ESTADO DE MEXICO,2019,Qtr 2,April,29,22,1.05,0.2875,1651.65
0BG2951501,2019,Qtr 2,April,29,CORRECTIVO,0.5,Light Production Digital Business,803,1573,0.2,0.6,0.8,1.05,1.1,1.15,INTERIOR,4,6,Ciudad principal,High End Cut Sheet,XEROX MEXICANA SA DE CV / XEROX MEXICANA,TAMAULIPAS,2019,Qtr 2,April,29,88,1.15,0.125,1808.95
0BG2951623,2019,Qtr 2,April,29,MANTENIMIENTO PREVENTIVO,0,Light Production Digital Business,803,1573,0.2,0.6,0.8,1.05,1.1,1.15,INTERIOR,4,6,Ciudad principal,High End Cut Sheet,XEROX MEXICANA SA DE CV / XEROX MEXICANA,TAMAULIPAS,2019,Qtr 2,April,29,4,0,0,1573
0BG2951627,2019,Qtr 2,April,29,MANTENIMIENTO PREVENTIVO,0.3166667,Light Production Digital Business,803,1573,0.2,0.6,0.8,1.05,1.1,1.15,INTERIOR,4,6,Ciudad principal,High End Cut Sheet,XEROX MEXICANA SA DE CV / XEROX MEXICANA,TAMAULIPAS,2019,Qtr 2,April,30,32,0,0,1573
0C7X236617,2019,Qtr 2,April,29,CORRECTIVO,0.15,A4 Mono MFPs,468,715,0,0,0,0.6,0.8,1.05,INTERIOR,5,9,Ciudad principal,A4 Mono MFPs,XEROX MEXICANA SA DE CV / XEROX MEXICANA,CHIHUAHUA,2019,Qtr 2,April,29,83,1.05,0.03,750.75
0D6X462987,2019,Qtr 2,April,29,CORRECTIVO,0.3666667,Entry Mono Printers,468,715,0,0,0,0.6,0.8,1.05,INTERIOR,5,9,Ciudad principal,Entry Mono Printers,XEROX MEXICANA SA DE CV / XEROX MEXICANA,CHIHUAHUA,2019,Qtr 2,April,29,32,0.8,0.07333334,572
0E2B665657,2019,Qtr 2,April,29,CORRECTIVO,3.133333,Entry Production Color Low/Mid,803,1573,0.2,0.6,0.8,1.05,1.1,1.15,INTERIOR,4,6,Ciudad principal,Entry Production Color Low/Mid,XEROX MEXICANA SA DE CV / XEROX MEXICANA,NUEVO LEON,2019,Qtr 2,April,29,70,1.15,0.78333325,1808.95
0EX9283410,2019,Qtr 2,April,29,MANTENIMIENTO PREVENTIVO,0,Departmental Digital,655,1365,0,0,0.6,0.8,1.05,1.1,INTERIOR,5,9,Ciudad principal,Departmental Digital,XEROX MEXICANA SA DE CV / XEROX MEXICANA,GUANAJUATO,2019,Qtr 2,April,29,13,0,0,1365
0EX9293297,2019,Qtr 2,April,29,CORRECTIVO,1.15,Departmental Digital,655,1365,0,0,0.6,0.8,1.05,1.1,INTERIOR,5,9,Otras,Departmental Digital,XEROX MEXICANA SA DE CV / XEROX MEXICANA,COAHUILA,2019,Qtr 2,April,30,105,1.1,0.127777777777778,1501.5
0EX9293331,2019,Qtr 2,April,29,CORRECTIVO,1.533333,Departmental Digital,655,1365,0,0,0.6,0.8,1.05,1.1,INTERIOR,5,9,Ciudad principal,Departmental Digital,XEROX MEXICANA SA DE CV / XEROX MEXICANA,NUEVO LEON,2019,Qtr 2,April,29,24,0.8,0.3066666,1092
0EX9293351,2019,Qtr 2,April,29,CORRECTIVO,0.9833333,Departmental Digital,655,1365,0,0,0.6,0.8,1.05,1.1,INTERIOR,5,9,Ciudad principal,Departmental Digital,XEROX MEXICANA SA DE CV / XEROX MEXICANA,NUEVO LEON,2019,Qtr 2,April,29,6,0,0.19666666,0
0EX9293483,2019,Qtr 2,April,29,CORRECTIVO,3.066667,Departmental Digital,655,1365,0,0,0.6,0.8,1.05,1.1,INTERIOR,5,9,Ciudad principal,Departmental Digital,XEROX MEXICANA SA DE CV / XEROX MEXICANA,SAN LUIS POTOSI,2019,Qtr 2,April,30,18,0.8,0.6133334,1092
0K3A708971,2019,Qtr 2,April,29,MANTENIMIENTO PREVENTIVO,0,Entry Mono Printers,468,715,0,0,0,0.6,0.8,1.05,INTERIOR,5,9,Ciudad principal,A4 Mono MFPs,XEROX MEXICANA SA DE CV / XEROX MEXICANA,CHIHUAHUA,2019,Qtr 2,April,30,96,0,0,715
0LX7658041,2019,Qtr 2,April,29,MANTENIMIENTO PREVENTIVO,0,A3 Office Color Laser MFPs,655,1365,0,0,0.6,0.8,1.05,1.1,INTERIOR,5,9,Ciudad principal,A3 Office Color Laser MFPs,XEROX MEXICANA SA DE CV / XEROX MEXICANA,CHIHUAHUA,2019,Qtr 2,April,29,3,0,0,1365
0XLT280680,2019,Qtr 2,April,29,MANTENIMIENTO PREVENTIVO,0,Entry Mono Printers,468,715,0,0,0,0.6,0.8,1.05,INTERIOR,5,9,Ciudad principal,Entry Mono Printers,XEROX MEXICANA SA DE CV / XEROX MEXICANA,CHIHUAHUA,2019,Qtr 2,April,30,45,0,0,715
0XLT280681,2019,Qtr 2,April,29,MANTENIMIENTO PREVENTIVO,0,Entry Mono Printers,468,715,0,0,0,0.6,0.8,1.05,INTERIOR,5,9,Ciudad principal,Entry Mono Printers,XEROX MEXICANA SA DE CV / XEROX MEXICANA,CHIHUAHUA,2019,Qtr 2,April,29,49,0,0,715
0XPN392398,2019,Qtr 2,April,29,CORRECTIVO,0,Entry Production Color Low/Mid,803,1573,0.2,0.6,0.8,1.05,1.1,1.15,INTERIOR,4,6,Ciudad principal,Entry Production Color Low/Mid,XEROX MEXICANA SA DE CV / XEROX MEXICANA,CHIHUAHUA,2019,Qtr 2,April,30,75,1.15,0,1808.95
0XPN395024,2019,Qtr 2,April,29,CORRECTIVO,0.9666666,Entry Production Color Low/Mid,803,1573,0.2,0.6,0.8,1.05,1.1,1.15,INTERIOR,4,6,Ciudad principal,Entry Production Color Low/Mid,XEROX MEXICANA SA DE CV / XEROX MEXICANA,JALISCO,2019,Qtr 2,April,29,10,0.8,0.24166665,1258.4
AAQ100563,2019,Qtr 2,April,29,CORRECTIVO,8.233334,Office Digital,655,1365,0,0,0.6,0.8,1.05,1.1,INTERIOR,5,9,Ciudad principal,A4 Mono MFPs,XEROX MEXICANA SA DE CV / XEROX MEXICANA,MICHOACAN,2019,Qtr 2,April,30,20,0.8,1.6466668,871.3249545
